,Date,Tweets
2378,2021-04-10 14:51:32+00:00,"GIVEAWAY! 

Simple to enter: 

1) Follow us 
2) Retweet this post 

Let's see who the winner will be.
 
Good luck! 😇

#NFT #NFTs #NFTCommunity #NFTGiveaway #nftcollector #nftart #NFTartist #Cryptopunk #Crypto #cryptoart #NFTshill #NFTcollectibles #NFTsale #DeFi #HODL https://t.co/5JVH3tGpcf"
2379,2021-04-10 14:31:34+00:00,"#CryptoPunk 635, is one of only nine alien Punks and the only one with a sub-1,000 series number. #NFT https://t.co/INBY8gSMxY"
2380,2021-04-10 12:37:20+00:00,"There are an average of 200 pixels in a #cryptopunk, average Punk price is around 1 million, that's 5000$ a pixel.
Remember that when you watch 8k content.
#cryptoart"
2381,2021-04-10 12:17:00+00:00,"Get ready for our #NFTDrop today! 🔥

April 10th, 5 PM GMT 

Now minted so you can preview them on @opensea 😉

https://t.co/lMRccFUqfp

Don't miss your chance to pick up one of these punks 🤘

#nftcollectors #NFTartists #NFTcollectibles #punks #NFTs #NFTCommunity #cryptopunk https://t.co/FYWJM37Qyg"
2382,2021-04-10 10:09:03+00:00,"cryptopunk, like cyberpunk, are terms completely divorced from their presumed ideological roots. 

Even under the kindest lens, the aspiration to ""make an honest indie living from art"" is much more rooted in petit-bourgeoisie materialism than any kind of ""revolution"". https://t.co/ZZl45qjZLi"
2383,2021-04-10 09:35:03+00:00,"METAL PUNK #238 has been listed for sale

BASTARDIZED METAL (3/10)

Price: Ξ0.25

LINK: https://t.co/KbH1YaGfRL

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/hXOE2Ug8Gr"
2384,2021-04-10 09:27:38+00:00,"METAL PUNK #237 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/Fvmtnb3IWh

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/qAxaJ56B6Q"
2385,2021-04-10 08:15:21+00:00,"🥳SOLD🥳

#DreamPunks #113 picked up by @Debize53!!

😷#maskgang!! Congrats!!🎉🎉

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/f7I3fAzYhx"
2386,2021-04-10 07:58:52+00:00,"METAL PUNK #235 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/MUHR3DIaB8

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/Ck7caOkOPe"
2387,2021-04-10 07:25:25+00:00,"METAL PUNK #233 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/ZvOdKGpAHj

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/u5djZPJLrA"
2388,2021-04-10 07:14:03+00:00,"METAL PUNK #232 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/ZeTQ3HiYpq

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/A5ZRzlccJt"
2389,2021-04-10 04:42:15+00:00,CryptoPunk Portrait #3491 @XWAVEart love it thank you 🙏 #NFT #Cryptoart #fineartpunks #fineart #Ethereum #eth https://t.co/BMCGNPiZbj
2390,2021-04-10 03:06:57+00:00,"METAL PUNK #228 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/tdHTvP7qd7

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/gson4Wpd3X"
2391,2021-04-10 02:51:59+00:00,"METAL PUNK #227 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/r7Zr9Z2tcS

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/F5dWDw36tv"
2392,2021-04-10 02:34:10+00:00,"Who will get this gem? 👀

 #NFT #NFTs #CryptoPunks #Altpunks #CryptoPunk #NFTCommunity #NFTCollectors https://t.co/XaVsHMwjep"
2393,2021-04-10 02:12:00+00:00,"@PollockPunks @SuitedUpKurt Yessssssssss

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist"
2394,2021-04-10 01:29:26+00:00,"🎉SOLD &amp; SOLD🎉

@museumpunks with a pair of sick pickups!!! #6 attribute punk + a bad ass punk

Congratulations!!!🎊🎊🎊

https://t.co/riMrGR1CEh
https://t.co/riMrGR1CEh

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/dFqYhUVFHP"
2395,2021-04-10 01:18:45+00:00,"⚠️Only 2 punks left from the 6pm drop!!⚠️

Including this unusual one, rare punk with 5 accessories!!

https://t.co/P8tWbI2MM8

#NFTDrop #NFT #NFTs  #NFTcollector #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartists #NFTcollectibles"
2396,2021-04-10 01:08:44+00:00,#NFT #NFTartist #NFTs #NFTcollectibles #NFTCommunity #nftcollectors #nftgiveaway #giveaway #nftart #nfttartwork #nftcollectors #NFTcollection #cryptopunk #cryptopunks #altpunk #altpunks #picassopunks #picassopunk #punk #punks #crypto #opensea https://t.co/hBDzFsvuzj
2397,2021-04-10 01:08:15+00:00,"🧟SOLD🧟

#DreamPunks #115 grabbed by @CryptoFloki!!

#zombiegang!! 🧟

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/ZhAL8lqLET"
2398,2021-04-10 01:07:45+00:00,"🎊🎊SOLD INSTANTLY🎊🎊
@moon_cataz  Congratulations!!! 🥰🥰🥰

https://t.co/VUk81aSX7t

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles"
2399,2021-04-10 01:06:15+00:00,"🎉🎉SOLD INSTANTLY🎉🎉

@coldvault Congratulations on getting this APE!!!

https://t.co/Gl3mQfy7SI

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/fTaihRiRO4"
2400,2021-04-10 01:05:45+00:00,"🔥SOLD🔥

#DreamPunks #112 picked up by @Lazy4L!!

#pilothelmet🛩️ 

Congrats!!🥂

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/Nslbg4gJU0"
2401,2021-04-10 01:02:34+00:00,"🎉SOLD🎉

#DreamPunks #111 picked up by NFT_Jake!!

INSTANT SALE!! 

Congrats🥳🥳

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/3ymmZcjz16"
2402,2021-04-10 00:57:50+00:00,"METAL PUNK #225 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/ldiinVyr6G

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/6dh7R8elCN"
2403,2021-04-10 00:06:05+00:00,"🖼️SNEAK PREVIEW🖼️

Next drop in1⃣hour!!🪂

Our first ever Pilot Helmet punk is coming in this drop!!🔥

#NFTdrop #NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/Ue9CxQGi3q"
2404,2021-04-09 23:44:21+00:00,"So you got a new house, a new watch, a new car, a new cryptopunk, and even a new wife, but u still can’t sooth your restless spirit.

Get a new rug"
2405,2021-04-09 23:43:58+00:00,"Congrats @BokkyPooBah on joining an elite crew of collectors who own both an official CryptoPunk AND a 3DVoxelPunk portrait of their punk.

Can't wait to see it in Cryptovoxels!!

Check out our other pieces at https://t.co/FPxHJUVuPB

#nft #nftartist #voxelart #unofficialpunks https://t.co/MWU68miSNT"
2406,2021-04-09 23:41:19+00:00,"🔥🔥SOLD🔥🔥

#DreamPunks #107 snatched up by 44E5BC!!

DreamPunks are 🛑SOLD OUT🛑 for the 8th time!!📈

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/MVcZadGGNB"
2407,2021-04-09 23:40:43+00:00,"number 1 sabotage of rugsales are the wives, so I’m theorizing that cryptopunk buyers hide purchase from wife or simply are single"
2408,2021-04-09 23:25:36+00:00,"🪙SECONDARY MARKET SALE🪙

#DreamPunks #78 sold by couchsurfer!!

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/TFwlw2aKlK"
2409,2021-04-09 22:50:23+00:00,"The NeonPunk #10 has been minted.
(The last of 1-10 series)

Listed for sale on 
@opensea

Price: Ξ0.05

Get It on: https://t.co/u3XEbWS4Es

 #NFT #NFTs #CryptoPunks #Altpunks #CryptoPunk #NFTCommunity #NFTCollectors"
2410,2021-04-09 22:21:30+00:00,I wonder how did he lose his eye...  #cryptopunk #cryptopunks #RealPunks #nft #NFTartist #nftcollector #nftcollectors https://t.co/mRdlD3b5Cb
2411,2021-04-09 22:10:34+00:00,"METAL PUNK #217 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/qyS7NdNjTj

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/dt4NZQAkHT"
2412,2021-04-09 21:24:29+00:00,"🤘 RARE 🤘

METAL PUNK #214 has been listed for sale

BASTARDIZED METAL (2/10)

Price: Ξ0.25

LINK: https://t.co/YZD5lhAmDF

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/u7B2nbpOab"
2413,2021-04-09 21:06:47+00:00,I am THIS close to making my own version of cryptopunk. Somebody stop me
2414,2021-04-09 20:54:28+00:00,"(12) ...“Only buy something that you’d be perfectly happy to hold if the market shut down for 10 years.” ~ Warren Buffett.

Stay safe and don't lose all your money on trash CryptoPunk copies or tutorial .gifs on OpenSea, research and then purchase.

&lt;3 🧙‍♂️✨"
2415,2021-04-09 20:23:32+00:00,"Congrats! @zoli_eth you are now the proud owner of #CryptoPunk #4942.

Take care of him. :)

I will miss him very much, he was amongst the best athletes of my punks. 

https://t.co/kNTqAutbgz"
2416,2021-04-09 20:20:51+00:00,"New addition from @The_HashPunks 

#nft #nftart #nfts #nftartist #nftcollector #nftcommunity #opensea #eth #ethereum #bitcoin #doge #cryptoart #Altpunks #cryptopunks #Cryptopunk

https://t.co/dUsG3Keqd6"
2417,2021-04-09 20:05:00+00:00,"⚠️ Just a few hours left to enter the #Giveaway to win DreamPunk #120!!🐒

Winner will be drawn at 7pm PT🕖

#NFTgiveaway #NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/u9tPsrC0Io"
2418,2021-04-09 19:28:06+00:00,If you understand NFTs investing in a Cryptopunk is a good investment . The floor price is just really high
2419,2021-04-09 18:26:42+00:00,"If there’s any new #CryptoPunk owners that would like to claim their unique #PopPunk, send us a DM 🔥

#NFT #NFTs #CryptoPunks #cryptoartist #Crypto #cryptotwitter #unofficialpunks #nftart #nftcollector"
2420,2021-04-09 17:12:04+00:00,Some afterwork  chill 3d modelling  #cryptopunks #Cryptopunk https://t.co/sRHQ2nOBCT
2421,2021-04-09 16:55:46+00:00,"We all know what your apes have under the knitted cap, hat or bandana. A bald and shiny head 🦧👽🤣 Or not? @gmoneyNFT @punk4156 @straybits1 

#cryptopunk #ape #paintingoncanvas https://t.co/DADC82BgLe"
2422,2021-04-09 16:26:00+00:00,"Bringing the punks to life 🤘

Just sold this beauty from our last drop to FL FLR1260211 🙏

Which punks do you want to see in our upcoming drops? 😎

https://t.co/lMRccFUqfp

#nftcollectors #NFTartists #NFTcollectibles #punks #NFTs #NFTCommunity #cryptopunk https://t.co/xxHj6QxGjK"
2423,2021-04-09 16:24:17+00:00,"GIVEAWAY!

Simple to enter:

1) Follow us
2) Retweet this post

Let's see who the winner will be. 

Good luck!
#NFT #NFTs #NFTCommunity #NFTGiveaway #nftcollector #nftart #NFTartist #Cryptopunk #Crypto #cryptoart #NFTshill #NFTcollectibles #NFTsale #DeFi #HODL https://t.co/dLJSJ1yitk"
2424,2021-04-09 16:00:40+00:00,"LIVE: @ChristiesInc's next NFT auction will be nine rare CryptoPunk NFTs, Ukrainian officials actually don't own billions in crypto and now you can pay rent in bitcoin.

Watch The Hash panel discuss these stories and more on https://t.co/yHMYaDyzNy: 

https://t.co/6flhsKiZ5V"
2425,2021-04-09 15:30:00+00:00,"Excited to announce or next #NFTDrop tomorrow on @opensea! 🔥

 🚨 April 10th 5PM GMT 

Which punks would you guys like to see in our upcoming drops? 😉

https://t.co/lMRccFCOQP

#nftcollectors #NFTartists #NFTcollectibles #punks #NFTs #NFTCommunity #cryptopunk #NFTDrop https://t.co/N3soVO92Ev"
2426,2021-04-09 15:26:46+00:00,"Who wants the last of the NeonPunk 1-10 series? 👀

 #NFT #NFTs #CryptoPunks #Altpunks #CryptoPunk #NFTCommunity #NFTCollectors"
2427,2021-04-09 15:04:12+00:00,@beaniemaxi HOW CAN I GET A CRYPTOPUNK PLZPLZ AIDROP LUL
2428,2021-04-09 14:40:33+00:00,"This is a ""PSA"" a Punk Service Announcement!

The #cryptopunk community has grown a bit over the last 24 hours, and that's wonderful news.

Welcome 🤗 all new punk owners. 💞

Please respond to this Tweet so I can follow you! :)

You are now one of us, only 9997 will ever be us. https://t.co/3H3YawD8g1"
2429,2021-04-09 14:17:42+00:00,"*SOLD*

#PunkGif #026 has just been bought by 'Anonymous2021' 🚨

Great idea picking up the gif for CryptoPunk #1 👀🔥

3 #PUNKGIFS LEFT 🚀 https://t.co/YoHeL3v6PA"
2430,2021-04-09 13:59:49+00:00,157 new CryptoPunk owners after the Christies announcement?? 🤯🤯 https://t.co/cuGRQjb7Po
2431,2021-04-09 13:41:20+00:00,"@BeautifoolData -""There it is 🔥"".     After the @ChristiesInc  #CryptoPunk announcement, a new wave of first time Punk buyers entered the Punk universe.  Welcome. @AndrewSteinwold @digitalartchick @RealAllenHena @financenewsguy https://t.co/E7EsldSpfR"
2432,2021-04-09 13:41:10+00:00,"Never thought I’d be hanging out in cryptopunk discord on a flight, but here we are. Welcome to the simulation"
2433,2021-04-09 13:10:24+00:00,"📈 250 entries so far on our Giveaway!! 

You still have time to enter - winner picked tonight!! 💥🍾

#NFTDrop #NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/ehkuPzhP4j"
2434,2021-04-09 12:58:13+00:00,Once @ParisHilton buys a #Cryptopunk it’s over for anyone else trying to get in
2435,2021-04-09 12:29:39+00:00,"FREE #BitBlots Last Chance!!! 🚨🔥

#NFT #NFTCommunity #NFTGiveaway #nftcollector #nftart #NFTartist #Cryptopunk #cryptoart #NFTshill #NFTcollectibles #NFTsale #DeFi #HODL #unofficialpunks #NFTs

https://t.co/etlBCE9I1S"
2436,2021-04-09 12:01:32+00:00,"If you don't have a APE on @signArtApp @wavesprotocol you are losing the next #cryptopunks  

To celebrate the first @ChristiesInc Cryptopunk auction here you have - The HO APE - SERIE X - 056 - APEPUNK🐵🟣 

https://t.co/Y6YBhGEHI4 https://t.co/IGoBpIIW5r"
2437,2021-04-09 11:40:19+00:00,"Rare CryptoPunk #NFTs Will be Auctioned by Christie’s Next Month
via @coindesk

1. Retweet + Like

#CTBot Adrop Ram 200 WIN 100
https://t.co/RzHEcAzHPb"
2438,2021-04-09 10:50:10+00:00,The Cult of CryptoPunks https://t.co/oewkr8qe9B via @techcrunch #cryptopunks #Cryptopunk #cryptocurrency #cryptoart #cryptoartist #cryptoartwork #nftcollectors #nftcollector #NFT #NFT #nftart #NFTartist
2439,2021-04-09 09:36:44+00:00,"METAL PUNK #213 has been listed for sale

SIXTEENTH RARE PRECIOUS METAL (16/25)

Price: Ξ0.5

LINK: https://t.co/mgMVzaGLNS

(gif quality reduced on twitter)

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/dCCtpFFj8I"
2440,2021-04-09 08:50:18+00:00,"METAL PUNK #210 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/KNHxH5tQgc

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/Et7Ep0ADMK"
2441,2021-04-09 05:09:35+00:00,"GOTH GIRL

METAL PUNK #204 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/VTqRwq1HCC

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/Rmr9ffJ7LK"
2442,2021-04-09 04:56:38+00:00,"METAL PUNK #203 has been listed for sale

Price: Ξ0.04

LINK: https://t.co/Z03WifbWSQ

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/V7N8msCDkw"
2443,2021-04-09 04:53:44+00:00,"YO FAM! CRAZY DAY FOR PUNKS RIGHT? 

Who's FOMOing? My Bad, I can't give away a  real #Cryptopunk, but how about a @bganpunks? BGAN PUNKS ARE LIT! .1 ETH FLOOR on @opensea, so $200

#NFTGiveaway: 
1) FOLLOW @GuyZalaxy 
2) RETWEET 
3) COMMENT &amp; @ 2 HOMIES 

https://t.co/yxBp8UXQrb"
2444,2021-04-09 04:36:09+00:00,"🤘 RARE 🤘

METAL PUNK #201 (1/10 BASTARDIZED) has been listed for sale

Price: Ξ0.25

LINK: https://t.co/Ve4GkHTzAB

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/s5rmubtqUE"
2445,2021-04-09 04:33:11+00:00,#JewelCases #23 is DROPPED! The Trio holding a graveside memorial for #CryptoPunk homages. I LOVE this one! #nft #opensea https://t.co/bT1kdlMNjW #alkalinetrio #nfts #nftcollector #OriginalContentArtist #NFTartist #cryptoartist #unofficialpunks #Altpunks #NFTCommunity #nftart
2446,2021-04-09 03:47:55+00:00,"CryptoPunk #NFTs 

Will be #Auctioned by @Christie's Next Month  

https://t.co/nl8NK7Ie3D #fintech #CryptoPunk #crypto @Sebsinclair1989 @CoinDesk https://t.co/mu4AJUUz1m"
2447,2021-04-09 03:30:00+00:00,"Removed my listing as I no longer want to sell this cryptopunk not even to Mark Cuban

Even though I would have made a healthy profit with the offer price I had set, I believe we'll be seeing a $120k minimum punk floor around the time of the Christie's auction #HideYourPunks https://t.co/f0nS2JmI0d"
2448,2021-04-09 03:21:28+00:00,Christie’s announce May auction of 9 CryptoPunk NFTs https://t.co/zTaJQTmaZl
2449,2021-04-09 03:18:46+00:00,"METAL PUNK #194 has been listed for sale

Price: Ξ0.0375

LINK: https://t.co/IWGJHUdjZr

#NFT #NFTs #Altpunks #metalpunk #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/DZqlMiGbM3"
2450,2021-04-09 03:17:16+00:00,"💥SOLD💥

#DreamPunks #109 acquired by chickenhawk17!!

🔴🟥🔴

Congratulations!!🥂

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/hKxiYhBjVl"
2451,2021-04-09 03:16:45+00:00,"🔥🔥SOLD🔥🔥

 #ImpastoPunks 095 sold to @hamdogs!!! 

Here we go up the ranks again!!

https://t.co/N00n5eFlpW

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles"
2452,2021-04-09 03:16:33+00:00,"🔥SOLD🔥

#DreamPunks #106 snatched up by mosspiglet!!

Congrats!!😎

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/Pzlv3OiF89"
2453,2021-04-09 03:15:17+00:00,"🧠 All 99 Brains are now on the Blockchain

✅ 95 priced at .01 Ξ
✅ 4 Rare specially priced (only 2 left!)

Only on @opensea
https://t.co/V2S4Lnwdr2

#99brains #nft #nftart #nftartist #nftcollectors #NFTcollection #TradingCards #Crypto #ETH #Cryptopunk #cryptopunks #blockchain https://t.co/N6q5zEKqgw"
2454,2021-04-09 03:08:59+00:00,#NFT #Cryptopunk https://t.co/N1eCaiqTPk
2455,2021-04-09 02:39:00+00:00,"🚨#NFTDROP ALERT🚨

Dropping new punks in 20 minutes!! Only 5 punks in this drop!!

Last 9 drops all SOLD OUT 🔥🔥

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/oV9AjREObT"
2456,2021-04-09 02:26:35+00:00,"⭐️SOLD!!! &amp; SOLD!!!⭐️

 2 #ImpastoPunks sold to @CF1E9F!!! ROBOCOP!! 😅

We're building momentum again and we're gonna climb our way to the top with this community! 

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/Rg1NHWtG3F"
2457,2021-04-09 02:17:12+00:00,"Hi @kevinrose! Your clown cowboy #cryptopunk merged with #hashmask 6745 and he has a new personality now,  he is also reading Plato 🤠🤡

#nftart #nftcollector #NFTCommunity #NFTcollectibles  @UnofficialPunks 

https://t.co/loaAcMH28q"
